date,index_name,vessel_class,index_value
2022-04-12,BSI,Supramax,1365.21
2022-04-13,BCI,Capesize,2503.98
2022-04-13,BHSI,Handysize,765.86
2022-04-13,BPI,Panamax,1737.59
2022-04-13,BSI,Supramax,1385.65
2022-04-14,BCI,Capesize,2738.47
2022-04-14,BHSI,Handysize,842.16
2022-04-14,BPI,Panamax,1658.44
2022-04-14,BSI,Supramax,1243.56
2022-04-15,BCI,Capesize,2276.62
2022-04-15,BHSI,Handysize,823.83
2022-04-15,BPI,Panamax,1613.0
2022-04-15,BSI,Supramax,1271.99
2022-04-18,BCI,Capesize,2383.67
2022-04-18,BHSI,Handysize,715.0
2022-04-18,BPI,Panamax,1610.34
2022-04-18,BSI,Supramax,1333.07
2022-04-19,BCI,Capesize,2568.0
2022-04-19,BHSI,Handysize,780.2
2022-04-19,BPI,Panamax,1584.88
2022-04-19,BSI,Supramax,1450.78
2022-04-20,BCI,Capesize,2397.68
2022-04-20,BHSI,Handysize,793.48
2022-04-20,BPI,Panamax,1521.66
2022-04-20,BSI,Supramax,1303.7
2022-04-21,BCI,Capesize,2452.17
2022-04-21,BHSI,Handysize,783.79
2022-04-21,BPI,Panamax,1565.77
2022-04-21,BSI,Supramax,1347.67
2022-04-22,BCI,Capesize,2234.89
2022-04-22,BHSI,Handysize,776.28
2022-04-22,BPI,Panamax,1673.62
2022-04-22,BSI,Supramax,1292.51
2022-04-25,BCI,Capesize,2418.43
2022-04-25,BHSI,Handysize,778.58
2022-04-25,BPI,Panamax,1639.36
2022-04-25,BSI,Supramax,1432.7
2022-04-26,BCI,Capesize,2342.97
2022-04-26,BHSI,Handysize,821.24
2022-04-26,BPI,Panamax,1632.38
2022-04-26,BSI,Supramax,1161.71
2022-04-27,BCI,Capesize,2515.63
2022-04-27,BHSI,Handysize,731.58
2022-04-27,BPI,Panamax,1533.08
2022-04-27,BSI,Supramax,1304.37
2022-04-28,BCI,Capesize,2538.22
2022-04-28,BHSI,Handysize,713.82
2022-04-28,BPI,Panamax,1602.64
2022-04-28,BSI,Supramax,1172.32
2022-04-29,BCI,Capesize,2727.9
2022-04-29,BHSI,Handysize,787.68
2022-04-29,BPI,Panamax,1418.73
2022-04-29,BSI,Supramax,1102.69
2022-05-02,BCI,Capesize,2415.78
2022-05-02,BHSI,Handysize,657.84
2022-05-02,BPI,Panamax,1610.81
2022-05-02,BSI,Supramax,1296.48
2022-05-03,BCI,Capesize,2361.31
2022-05-03,BHSI,Handysize,715.19
2022-05-03,BPI,Panamax,1711.12
2022-05-03,BSI,Supramax,1274.48
2022-05-04,BCI,Capesize,2312.62
2022-05-04,BHSI,Handysize,748.24
2022-05-04,BPI,Panamax,1430.32
2022-05-04,BSI,Supramax,1226.41
2022-05-05,BCI,Capesize,2220.75
2022-05-05,BHSI,Handysize,616.34
2022-05-05,BPI,Panamax,1500.42
2022-05-05,BSI,Supramax,1231.65
2022-05-06,BCI,Capesize,2340.6
2022-05-06,BHSI,Handysize,700.66
2022-05-06,BPI,Panamax,1597.52
2022-05-06,BSI,Supramax,1484.3
2022-05-09,BCI,Capesize,2305.12
2022-05-09,BHSI,Handysize,817.35
2022-05-09,BPI,Panamax,1714.7
2022-05-09,BSI,Supramax,1261.05
2022-05-10,BCI,Capesize,2387.15
2022-05-10,BHSI,Handysize,686.36
2022-05-10,BPI,Panamax,1572.52
2022-05-10,BSI,Supramax,1327.81
2022-05-11,BCI,Capesize,2584.95
2022-05-11,BHSI,Handysize,773.37
2022-05-11,BPI,Panamax,1574.23
2022-05-11,BSI,Supramax,1260.61
2022-05-12,BCI,Capesize,2299.47
2022-05-12,BHSI,Handysize,731.41
2022-05-12,BPI,Panamax,1484.9
2022-05-12,BSI,Supramax,1352.81
2022-05-13,BCI,Capesize,2589.64
2022-05-13,BHSI,Handysize,741.42
2022-05-13,BPI,Panamax,1664.71
2022-05-13,BSI,Supramax,1307.25
2022-05-16,BCI,Capesize,2614.33
2022-05-16,BHSI,Handysize,859.54
2022-05-16,BPI,Panamax,1838.87
2022-05-16,BSI,Supramax,1294.21
2022-05-17,BCI,Capesize,2393.46
2022-05-17,BHSI,Handysize,772.45
2022-05-17,BPI,Panamax,1667.15
2022-05-17,BSI,Supramax,1450.71
2022-05-18,BCI,Capesize,2076.36
2022-05-18,BHSI,Handysize,778.41
2022-05-18,BPI,Panamax,1616.6
2022-05-18,BSI,Supramax,1153.31
2022-05-19,BCI,Capesize,2235.75
2022-05-19,BHSI,Handysize,733.2
2022-05-19,BPI,Panamax,1613.71
2022-05-19,BSI,Supramax,1276.75
2022-05-20,BCI,Capesize,2520.74
2022-05-20,BHSI,Handysize,675.97
2022-05-20,BPI,Panamax,1595.42
2022-05-20,BSI,Supramax,1103.47
2022-05-23,BCI,Capesize,2375.78
2022-05-23,BHSI,Handysize,703.65
2022-05-23,BPI,Panamax,1548.58
2022-05-23,BSI,Supramax,1270.48
2022-05-24,BCI,Capesize,2263.69
2022-05-24,BHSI,Handysize,817.92
2022-05-24,BPI,Panamax,1711.59
2022-05-24,BSI,Supramax,1385.58
2022-05-25,BCI,Capesize,2343.3
2022-05-25,BHSI,Handysize,775.11
2022-05-25,BPI,Panamax,1664.39
2022-05-25,BSI,Supramax,1298.96
2022-05-26,BCI,Capesize,2558.76
2022-05-26,BHSI,Handysize,742.29
2022-05-26,BPI,Panamax,1663.0
2022-05-26,BSI,Supramax,1413.5
2022-05-27,BCI,Capesize,2493.61
2022-05-27,BHSI,Handysize,768.25
2022-05-27,BPI,Panamax,1558.1
2022-05-27,BSI,Supramax,1426.02
2022-05-30,BCI,Capesize,2407.76
2022-05-30,BHSI,Handysize,806.8
2022-05-30,BPI,Panamax,1778.44
2022-05-30,BSI,Supramax,1347.16
2022-05-31,BCI,Capesize,2372.24
2022-05-31,BHSI,Handysize,791.83
2022-05-31,BPI,Panamax,1709.53
2022-05-31,BSI,Supramax,1258.14
2022-06-01,BCI,Capesize,2323.27
2022-06-01,BHSI,Handysize,722.12
2022-06-01,BPI,Panamax,1570.61
2022-06-01,BSI,Supramax,1114.24
2022-06-02,BCI,Capesize,2226.59
2022-06-02,BHSI,Handysize,678.68
2022-06-02,BPI,Panamax,1696.04
2022-06-02,BSI,Supramax,1336.18
2022-06-03,BCI,Capesize,2568.07
2022-06-03,BHSI,Handysize,726.83
2022-06-03,BPI,Panamax,1552.13
2022-06-03,BSI,Supramax,1216.34
2022-06-06,BCI,Capesize,2283.09
2022-06-06,BHSI,Handysize,790.67
2022-06-06,BPI,Panamax,1517.41
2022-06-06,BSI,Supramax,1283.24
2022-06-07,BCI,Capesize,2551.61
2022-06-07,BHSI,Handysize,796.25
2022-06-07,BPI,Panamax,1553.38
2022-06-07,BSI,Supramax,1204.65
2022-06-08,BCI,Capesize,2613.64
2022-06-08,BHSI,Handysize,782.54
2022-06-08,BPI,Panamax,1474.76
2022-06-08,BSI,Supramax,1288.89
2022-06-09,BCI,Capesize,2602.02
2022-06-09,BHSI,Handysize,776.18
2022-06-09,BPI,Panamax,1716.09
2022-06-09,BSI,Supramax,1344.29
2022-06-10,BCI,Capesize,2373.23
2022-06-10,BHSI,Handysize,751.44
2022-06-10,BPI,Panamax,1490.37
2022-06-10,BSI,Supramax,1346.56
2022-06-13,BCI,Capesize,2531.17
2022-06-13,BHSI,Handysize,781.04
2022-06-13,BPI,Panamax,1570.63
2022-06-13,BSI,Supramax,1264.68
2022-06-14,BCI,Capesize,2473.31
2022-06-14,BHSI,Handysize,823.74
2022-06-14,BPI,Panamax,1495.6
2022-06-14,BSI,Supramax,1439.13
2022-06-15,BCI,Capesize,2398.21
2022-06-15,BHSI,Handysize,849.47
2022-06-15,BPI,Panamax,1705.43
2022-06-15,BSI,Supramax,1330.3
2022-06-16,BCI,Capesize,2499.61
2022-06-16,BHSI,Handysize,769.57
2022-06-16,BPI,Panamax,1654.2
2022-06-16,BSI,Supramax,1211.67
2022-06-17,BCI,Capesize,2232.41
2022-06-17,BHSI,Handysize,877.25
2022-06-17,BPI,Panamax,1601.75
2022-06-17,BSI,Supramax,1298.66
2022-06-20,BCI,Capesize,2472.49
2022-06-20,BHSI,Handysize,737.98
2022-06-20,BPI,Panamax,1478.32
2022-06-20,BSI,Supramax,1260.44
2022-06-21,BCI,Capesize,2197.67
2022-06-21,BHSI,Handysize,704.23
2022-06-21,BPI,Panamax,1438.57
2022-06-21,BSI,Supramax,1246.58
2022-06-22,BCI,Capesize,2246.12
2022-06-22,BHSI,Handysize,771.87
2022-06-22,BPI,Panamax,1556.99
2022-06-22,BSI,Supramax,1312.69
2022-06-23,BCI,Capesize,2226.52
2022-06-23,BHSI,Handysize,603.76
2022-06-23,BPI,Panamax,1445.54
2022-06-23,BSI,Supramax,1176.11
2022-06-24,BCI,Capesize,2086.6
2022-06-24,BHSI,Handysize,696.52
2022-06-24,BPI,Panamax,1482.3
2022-06-24,BSI,Supramax,1150.56
2022-06-27,BCI,Capesize,2230.63
2022-06-27,BHSI,Handysize,679.91
2022-06-27,BPI,Panamax,1390.3
2022-06-27,BSI,Supramax,1090.44
2022-06-28,BCI,Capesize,2160.63
2022-06-28,BHSI,Handysize,773.64
2022-06-28,BPI,Panamax,1536.7
2022-06-28,BSI,Supramax,1276.81
2022-06-29,BCI,Capesize,2392.74
2022-06-29,BHSI,Handysize,749.73
2022-06-29,BPI,Panamax,1665.64
2022-06-29,BSI,Supramax,1252.44
2022-06-30,BCI,Capesize,2125.87
2022-06-30,BHSI,Handysize,742.77
2022-06-30,BPI,Panamax,1628.99
2022-06-30,BSI,Supramax,1230.42
2022-07-01,BCI,Capesize,2317.96
2022-07-01,BHSI,Handysize,761.83
2022-07-01,BPI,Panamax,1529.98
2022-07-01,BSI,Supramax,1111.52
2022-07-04,BCI,Capesize,2600.34
2022-07-04,BHSI,Handysize,693.74
2022-07-04,BPI,Panamax,1608.3
2022-07-04,BSI,Supramax,1377.95
2022-07-05,BCI,Capesize,2141.87
2022-07-05,BHSI,Handysize,769.65
2022-07-05,BPI,Panamax,1533.18
2022-07-05,BSI,Supramax,1152.35
2022-07-06,BCI,Capesize,2228.87
2022-07-06,BHSI,Handysize,679.1
2022-07-06,BPI,Panamax,1582.33
2022-07-06,BSI,Supramax,1222.47
2022-07-07,BCI,Capesize,2371.95
2022-07-07,BHSI,Handysize,748.11
2022-07-07,BPI,Panamax,1536.94
2022-07-07,BSI,Supramax,1280.94
2022-07-08,BCI,Capesize,2279.71
2022-07-08,BHSI,Handysize,718.99
2022-07-08,BPI,Panamax,1522.14
2022-07-08,BSI,Supramax,1139.96
2022-07-11,BCI,Capesize,2260.74
2022-07-11,BHSI,Handysize,624.28
2022-07-11,BPI,Panamax,1528.09
2022-07-11,BSI,Supramax,1094.61
2022-07-12,BCI,Capesize,2344.9
2022-07-12,BHSI,Handysize,727.55
2022-07-12,BPI,Panamax,1461.11
2022-07-12,BSI,Supramax,1081.99
2022-07-13,BCI,Capesize,2344.27
2022-07-13,BHSI,Handysize,730.39
2022-07-13,BPI,Panamax,1445.48
2022-07-13,BSI,Supramax,1284.08
2022-07-14,BCI,Capesize,2484.71
2022-07-14,BHSI,Handysize,712.01
2022-07-14,BPI,Panamax,1459.36
2022-07-14,BSI,Supramax,1228.7
2022-07-15,BCI,Capesize,2281.17
2022-07-15,BHSI,Handysize,662.0
2022-07-15,BPI,Panamax,1372.34
2022-07-15,BSI,Supramax,1432.56
2022-07-18,BCI,Capesize,2128.04
2022-07-18,BHSI,Handysize,709.81
2022-07-18,BPI,Panamax,1366.63
2022-07-18,BSI,Supramax,1105.15
2022-07-19,BCI,Capesize,2267.47
2022-07-19,BHSI,Handysize,707.67
2022-07-19,BPI,Panamax,1497.82
2022-07-19,BSI,Supramax,1116.75
2022-07-20,BCI,Capesize,2489.38
2022-07-20,BHSI,Handysize,717.68
2022-07-20,BPI,Panamax,1435.21
2022-07-20,BSI,Supramax,1170.26
2022-07-21,BCI,Capesize,2148.01
2022-07-21,BHSI,Handysize,689.62
2022-07-21,BPI,Panamax,1525.16
2022-07-21,BSI,Supramax,1200.44
2022-07-22,BCI,Capesize,2049.58
2022-07-22,BHSI,Handysize,669.98
2022-07-22,BPI,Panamax,1494.45
2022-07-22,BSI,Supramax,1157.32
2022-07-25,BCI,Capesize,2263.57
2022-07-25,BHSI,Handysize,772.86
2022-07-25,BPI,Panamax,1264.05
2022-07-25,BSI,Supramax,1196.95
2022-07-26,BCI,Capesize,2132.68
2022-07-26,BHSI,Handysize,670.36
2022-07-26,BPI,Panamax,1526.39
2022-07-26,BSI,Supramax,1099.54
2022-07-27,BCI,Capesize,1864.36
2022-07-27,BHSI,Handysize,650.97
2022-07-27,BPI,Panamax,1552.53
2022-07-27,BSI,Supramax,1079.47
2022-07-28,BCI,Capesize,2299.89
2022-07-28,BHSI,Handysize,696.45
2022-07-28,BPI,Panamax,1398.18
2022-07-28,BSI,Supramax,1055.01
2022-07-29,BCI,Capesize,2123.7
2022-07-29,BHSI,Handysize,691.46
2022-07-29,BPI,Panamax,1536.53
2022-07-29,BSI,Supramax,1032.4
2022-08-01,BCI,Capesize,2157.92
2022-08-01,BHSI,Handysize,676.14
2022-08-01,BPI,Panamax,1403.29
2022-08-01,BSI,Supramax,1145.21
2022-08-02,BCI,Capesize,2149.92
2022-08-02,BHSI,Handysize,753.37
2022-08-02,BPI,Panamax,1445.9
2022-08-02,BSI,Supramax,1125.5
2022-08-03,BCI,Capesize,2198.06
2022-08-03,BHSI,Handysize,640.04
2022-08-03,BPI,Panamax,1366.89
2022-08-03,BSI,Supramax,1137.09
2022-08-04,BCI,Capesize,2282.56
2022-08-04,BHSI,Handysize,696.38
2022-08-04,BPI,Panamax,1326.85
2022-08-04,BSI,Supramax,1284.03
2022-08-05,BCI,Capesize,2093.85
2022-08-05,BHSI,Handysize,637.75
2022-08-05,BPI,Panamax,1435.41
2022-08-05,BSI,Supramax,1267.62
2022-08-08,BCI,Capesize,2250.52
2022-08-08,BHSI,Handysize,668.92
2022-08-08,BPI,Panamax,1473.79
2022-08-08,BSI,Supramax,1163.13
2022-08-09,BCI,Capesize,2122.23
2022-08-09,BHSI,Handysize,764.93
2022-08-09,BPI,Panamax,1436.11
2022-08-09,BSI,Supramax,1042.89
2022-08-10,BCI,Capesize,2328.91
2022-08-10,BHSI,Handysize,720.98
2022-08-10,BPI,Panamax,1408.27
2022-08-10,BSI,Supramax,1170.76
2022-08-11,BCI,Capesize,2357.5
2022-08-11,BHSI,Handysize,735.19
2022-08-11,BPI,Panamax,1508.25
2022-08-11,BSI,Supramax,1192.83
2022-08-12,BCI,Capesize,2161.74
2022-08-12,BHSI,Handysize,687.66
2022-08-12,BPI,Panamax,1582.12
2022-08-12,BSI,Supramax,1199.95
2022-08-15,BCI,Capesize,2480.88
2022-08-15,BHSI,Handysize,722.47
2022-08-15,BPI,Panamax,1576.82
2022-08-15,BSI,Supramax,1216.2
2022-08-16,BCI,Capesize,2266.79
2022-08-16,BHSI,Handysize,827.8
2022-08-16,BPI,Panamax,1605.55
2022-08-16,BSI,Supramax,1226.46
2022-08-17,BCI,Capesize,2435.6
2022-08-17,BHSI,Handysize,762.02
2022-08-17,BPI,Panamax,1516.3
2022-08-17,BSI,Supramax,1236.09
2022-08-18,BCI,Capesize,2387.86
2022-08-18,BHSI,Handysize,728.75
2022-08-18,BPI,Panamax,1690.97
2022-08-18,BSI,Supramax,1224.88
2022-08-19,BCI,Capesize,2597.58
2022-08-19,BHSI,Handysize,765.09
2022-08-19,BPI,Panamax,1482.02
2022-08-19,BSI,Supramax,1290.18
2022-08-22,BCI,Capesize,2272.2
2022-08-22,BHSI,Handysize,745.52
2022-08-22,BPI,Panamax,1607.91
2022-08-22,BSI,Supramax,1281.84
2022-08-23,BCI,Capesize,2211.61
2022-08-23,BHSI,Handysize,681.89
2022-08-23,BPI,Panamax,1642.71
2022-08-23,BSI,Supramax,1163.48
2022-08-24,BCI,Capesize,2235.2
2022-08-24,BHSI,Handysize,695.81
2022-08-24,BPI,Panamax,1565.02
2022-08-24,BSI,Supramax,1314.98
2022-08-25,BCI,Capesize,2148.53
2022-08-25,BHSI,Handysize,798.78
2022-08-25,BPI,Panamax,1473.27
2022-08-25,BSI,Supramax,1120.99
2022-08-26,BCI,Capesize,2236.72
2022-08-26,BHSI,Handysize,693.67
2022-08-26,BPI,Panamax,1401.3
2022-08-26,BSI,Supramax,1037.65
2022-08-29,BCI,Capesize,1813.0
2022-08-29,BHSI,Handysize,577.98
2022-08-29,BPI,Panamax,1486.98
2022-08-29,BSI,Supramax,1141.72
2022-08-30,BCI,Capesize,1841.19
2022-08-30,BHSI,Handysize,655.29
2022-08-30,BPI,Panamax,1233.1
2022-08-30,BSI,Supramax,1024.75
2022-08-31,BCI,Capesize,1888.3
2022-08-31,BHSI,Handysize,706.76
2022-08-31,BPI,Panamax,1305.35
2022-08-31,BSI,Supramax,1136.43
2022-09-01,BCI,Capesize,2193.98
2022-09-01,BHSI,Handysize,614.86
2022-09-01,BPI,Panamax,1371.71
2022-09-01,BSI,Supramax,944.45
2022-09-02,BCI,Capesize,2269.59
2022-09-02,BHSI,Handysize,625.1
2022-09-02,BPI,Panamax,1499.01
2022-09-02,BSI,Supramax,1212.63
2022-09-05,BCI,Capesize,2113.14
2022-09-05,BHSI,Handysize,742.48
2022-09-05,BPI,Panamax,1484.43
2022-09-05,BSI,Supramax,1210.9
2022-09-06,BCI,Capesize,2097.11
2022-09-06,BHSI,Handysize,676.38
2022-09-06,BPI,Panamax,1358.57
2022-09-06,BSI,Supramax,1044.17
2022-09-07,BCI,Capesize,2139.56
2022-09-07,BHSI,Handysize,671.28
2022-09-07,BPI,Panamax,1423.51
2022-09-07,BSI,Supramax,1050.61
2022-09-08,BCI,Capesize,2297.82
2022-09-08,BHSI,Handysize,619.32
2022-09-08,BPI,Panamax,1399.58
2022-09-08,BSI,Supramax,1289.82
2022-09-09,BCI,Capesize,1994.35
2022-09-09,BHSI,Handysize,724.09
2022-09-09,BPI,Panamax,1383.9
2022-09-09,BSI,Supramax,1103.21
2022-09-12,BCI,Capesize,2108.54
2022-09-12,BHSI,Handysize,651.69
2022-09-12,BPI,Panamax,1504.25
2022-09-12,BSI,Supramax,1069.66
2022-09-13,BCI,Capesize,2146.67
2022-09-13,BHSI,Handysize,541.58
2022-09-13,BPI,Panamax,1250.87
2022-09-13,BSI,Supramax,927.43
2022-09-14,BCI,Capesize,2028.04
2022-09-14,BHSI,Handysize,551.71
2022-09-14,BPI,Panamax,1485.49
2022-09-14,BSI,Supramax,1043.08
2022-09-15,BCI,Capesize,1986.02
2022-09-15,BHSI,Handysize,597.73
2022-09-15,BPI,Panamax,1416.24
2022-09-15,BSI,Supramax,1053.15
2022-09-16,BCI,Capesize,2170.19
2022-09-16,BHSI,Handysize,597.4
2022-09-16,BPI,Panamax,1485.22
2022-09-16,BSI,Supramax,1161.69
2022-09-19,BCI,Capesize,1662.35
2022-09-19,BHSI,Handysize,607.93
2022-09-19,BPI,Panamax,1352.21
2022-09-19,BSI,Supramax,1008.84
2022-09-20,BCI,Capesize,2095.56
2022-09-20,BHSI,Handysize,741.75
2022-09-20,BPI,Panamax,1354.56
2022-09-20,BSI,Supramax,978.24
2022-09-21,BCI,Capesize,1894.28
2022-09-21,BHSI,Handysize,663.32
2022-09-21,BPI,Panamax,1229.54
2022-09-21,BSI,Supramax,1118.15
2022-09-22,BCI,Capesize,1759.49
2022-09-22,BHSI,Handysize,525.12
2022-09-22,BPI,Panamax,1330.53
2022-09-22,BSI,Supramax,1175.86
2022-09-23,BCI,Capesize,2087.87
2022-09-23,BHSI,Handysize,627.13
2022-09-23,BPI,Panamax,1422.5
2022-09-23,BSI,Supramax,982.8
2022-09-26,BCI,Capesize,2275.57
2022-09-26,BHSI,Handysize,658.77
2022-09-26,BPI,Panamax,1537.73
2022-09-26,BSI,Supramax,1217.61
2022-09-27,BCI,Capesize,2014.29
2022-09-27,BHSI,Handysize,580.35
2022-09-27,BPI,Panamax,1289.47
2022-09-27,BSI,Supramax,1112.67
2022-09-28,BCI,Capesize,2171.05
2022-09-28,BHSI,Handysize,672.18
2022-09-28,BPI,Panamax,1358.86
2022-09-28,BSI,Supramax,1193.94
2022-09-29,BCI,Capesize,2275.69
2022-09-29,BHSI,Handysize,560.24
2022-09-29,BPI,Panamax,1386.07
2022-09-29,BSI,Supramax,1113.4
2022-09-30,BCI,Capesize,2225.79
2022-09-30,BHSI,Handysize,698.8
2022-09-30,BPI,Panamax,1268.75
2022-09-30,BSI,Supramax,925.06
2022-10-03,BCI,Capesize,2300.12
2022-10-03,BHSI,Handysize,723.57
2022-10-03,BPI,Panamax,1466.13
2022-10-03,BSI,Supramax,1118.28
2022-10-04,BCI,Capesize,2145.54
2022-10-04,BHSI,Handysize,755.29
2022-10-04,BPI,Panamax,1329.2
2022-10-04,BSI,Supramax,1193.72
2022-10-05,BCI,Capesize,2007.3
2022-10-05,BHSI,Handysize,564.14
2022-10-05,BPI,Panamax,1347.92
2022-10-05,BSI,Supramax,1023.12
2022-10-06,BCI,Capesize,1766.5
2022-10-06,BHSI,Handysize,571.38
2022-10-06,BPI,Panamax,1307.5
2022-10-06,BSI,Supramax,1057.87
2022-10-07,BCI,Capesize,2000.61
2022-10-07,BHSI,Handysize,678.47
2022-10-07,BPI,Panamax,1319.13
2022-10-07,BSI,Supramax,1097.48
2022-10-10,BCI,Capesize,1935.32
2022-10-10,BHSI,Handysize,706.4
2022-10-10,BPI,Panamax,1401.36
2022-10-10,BSI,Supramax,903.05
2022-10-11,BCI,Capesize,2360.76
2022-10-11,BHSI,Handysize,690.69
2022-10-11,BPI,Panamax,1384.84
2022-10-11,BSI,Supramax,1247.72
2022-10-12,BCI,Capesize,2042.55
2022-10-12,BHSI,Handysize,706.2
2022-10-12,BPI,Panamax,1377.46
2022-10-12,BSI,Supramax,1060.32
2022-10-13,BCI,Capesize,2112.88
2022-10-13,BHSI,Handysize,728.71
2022-10-13,BPI,Panamax,1363.69
2022-10-13,BSI,Supramax,1181.1
2022-10-14,BCI,Capesize,2183.64
2022-10-14,BHSI,Handysize,679.33
2022-10-14,BPI,Panamax,1464.98
2022-10-14,BSI,Supramax,1142.46
2022-10-17,BCI,Capesize,2169.31
2022-10-17,BHSI,Handysize,678.9
2022-10-17,BPI,Panamax,1621.64
2022-10-17,BSI,Supramax,1273.73
2022-10-18,BCI,Capesize,2365.32
2022-10-18,BHSI,Handysize,615.58
2022-10-18,BPI,Panamax,1462.82
2022-10-18,BSI,Supramax,1191.02
2022-10-19,BCI,Capesize,2024.94
2022-10-19,BHSI,Handysize,658.62
2022-10-19,BPI,Panamax,1529.7
2022-10-19,BSI,Supramax,1134.43
2022-10-20,BCI,Capesize,2144.19
2022-10-20,BHSI,Handysize,667.07
2022-10-20,BPI,Panamax,1318.08
2022-10-20,BSI,Supramax,1087.64
2022-10-21,BCI,Capesize,1999.5
2022-10-21,BHSI,Handysize,626.51
2022-10-21,BPI,Panamax,1448.77
2022-10-21,BSI,Supramax,1207.27
2022-10-24,BCI,Capesize,1856.41
2022-10-24,BHSI,Handysize,647.51
2022-10-24,BPI,Panamax,1295.94
2022-10-24,BSI,Supramax,973.62
2022-10-25,BCI,Capesize,1918.11
2022-10-25,BHSI,Handysize,589.38
2022-10-25,BPI,Panamax,1237.74
2022-10-25,BSI,Supramax,1142.52
2022-10-26,BCI,Capesize,2022.56
2022-10-26,BHSI,Handysize,694.99
2022-10-26,BPI,Panamax,1319.6
2022-10-26,BSI,Supramax,1024.51
2022-10-27,BCI,Capesize,1995.72
2022-10-27,BHSI,Handysize,673.08
2022-10-27,BPI,Panamax,1511.53
2022-10-27,BSI,Supramax,1215.92
2022-10-28,BCI,Capesize,1968.84
2022-10-28,BHSI,Handysize,636.42
2022-10-28,BPI,Panamax,1496.21
2022-10-28,BSI,Supramax,1139.44
2022-10-31,BCI,Capesize,1907.91
2022-10-31,BHSI,Handysize,678.13
2022-10-31,BPI,Panamax,1457.84
2022-10-31,BSI,Supramax,1196.6
2022-11-01,BCI,Capesize,2112.44
2022-11-01,BHSI,Handysize,626.1
2022-11-01,BPI,Panamax,1310.49
2022-11-01,BSI,Supramax,1164.79
2022-11-02,BCI,Capesize,2076.57
2022-11-02,BHSI,Handysize,683.1
2022-11-02,BPI,Panamax,1535.72
2022-11-02,BSI,Supramax,1114.63
2022-11-03,BCI,Capesize,2474.46
2022-11-03,BHSI,Handysize,725.71
2022-11-03,BPI,Panamax,1632.56
2022-11-03,BSI,Supramax,1224.82
2022-11-04,BCI,Capesize,2336.57
2022-11-04,BHSI,Handysize,731.77
2022-11-04,BPI,Panamax,1593.62
2022-11-04,BSI,Supramax,1316.77
2022-11-07,BCI,Capesize,2048.34
2022-11-07,BHSI,Handysize,723.39
2022-11-07,BPI,Panamax,1365.4
2022-11-07,BSI,Supramax,1239.98
2022-11-08,BCI,Capesize,2170.38
2022-11-08,BHSI,Handysize,711.12
2022-11-08,BPI,Panamax,1426.39
2022-11-08,BSI,Supramax,1295.33
2022-11-09,BCI,Capesize,2099.21
2022-11-09,BHSI,Handysize,642.29
2022-11-09,BPI,Panamax,1494.94
2022-11-09,BSI,Supramax,1232.12
2022-11-10,BCI,Capesize,2219.24
2022-11-10,BHSI,Handysize,688.36
2022-11-10,BPI,Panamax,1529.8
2022-11-10,BSI,Supramax,1113.34
2022-11-11,BCI,Capesize,2229.3
2022-11-11,BHSI,Handysize,612.45
2022-11-11,BPI,Panamax,1198.52
2022-11-11,BSI,Supramax,1054.95
2022-11-14,BCI,Capesize,1732.37
2022-11-14,BHSI,Handysize,480.82
2022-11-14,BPI,Panamax,1351.77
2022-11-14,BSI,Supramax,1097.39
2022-11-15,BCI,Capesize,1984.66
2022-11-15,BHSI,Handysize,764.15
2022-11-15,BPI,Panamax,1362.39
2022-11-15,BSI,Supramax,902.03
2022-11-16,BCI,Capesize,2027.72
2022-11-16,BHSI,Handysize,616.02
2022-11-16,BPI,Panamax,1478.52
2022-11-16,BSI,Supramax,1244.82
2022-11-17,BCI,Capesize,2221.11
2022-11-17,BHSI,Handysize,643.26
2022-11-17,BPI,Panamax,1514.0
2022-11-17,BSI,Supramax,1193.71
2022-11-18,BCI,Capesize,2153.01
2022-11-18,BHSI,Handysize,614.83
2022-11-18,BPI,Panamax,1501.61
2022-11-18,BSI,Supramax,1250.51
2022-11-21,BCI,Capesize,2091.98
2022-11-21,BHSI,Handysize,651.63
2022-11-21,BPI,Panamax,1425.09
2022-11-21,BSI,Supramax,1079.7
2022-11-22,BCI,Capesize,2200.09
2022-11-22,BHSI,Handysize,705.98
2022-11-22,BPI,Panamax,1356.01
2022-11-22,BSI,Supramax,1317.06
2022-11-23,BCI,Capesize,2129.42
2022-11-23,BHSI,Handysize,774.05
2022-11-23,BPI,Panamax,1489.95
2022-11-23,BSI,Supramax,1389.02
2022-11-24,BCI,Capesize,2472.23
2022-11-24,BHSI,Handysize,730.41
2022-11-24,BPI,Panamax,1667.46
2022-11-24,BSI,Supramax,1165.86
2022-11-25,BCI,Capesize,2292.74
2022-11-25,BHSI,Handysize,714.35
2022-11-25,BPI,Panamax,1682.36
2022-11-25,BSI,Supramax,1305.75
2022-11-28,BCI,Capesize,2506.03
2022-11-28,BHSI,Handysize,766.86
2022-11-28,BPI,Panamax,1589.13
2022-11-28,BSI,Supramax,1221.33
2022-11-29,BCI,Capesize,2228.63
2022-11-29,BHSI,Handysize,688.36
2022-11-29,BPI,Panamax,1562.16
2022-11-29,BSI,Supramax,1103.97
2022-11-30,BCI,Capesize,2070.03
2022-11-30,BHSI,Handysize,691.07
2022-11-30,BPI,Panamax,1514.14
2022-11-30,BSI,Supramax,1220.41
2022-12-01,BCI,Capesize,1916.27
